Document_Num,Dominant_Topic,Topic_%_Contrib,Topic_Keywords,Text,Is_Outlier,Dom_Topics_Num,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_0_Perc,Topic_1_Perc,Topic_2_Perc,Topic_3_Perc,Topic_4_Perc,Topic_5_Perc
111,0,0.81,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",complainants agroup small holders independent farmers costa rica allege member palma tica sa breached criterion 1 1 commitment transparency say despite sending lettersent december15 2015 palmatica asking share results audit failed ii allege palma tica sa breached criterion 6 10 growers mills deal fairly transparently smallholder local businesses complaints results form allegations change purchase mechanism ffb last 17 years payment mechanism outdated transparent stated removal discretionary bonus replacement bono solidario bono done transparently address situation purchase price ffb,False,1,1,0,0,0,0,0,0.81,0.01,0.11,0.02,0.02,0.03
160,0,0.81,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",complaint made sabah mills including mills owned member host plantations mills operating sabah complaint aimed extensive use calcium carbonate plantations alkalinisation acidic soil process splitting kernels extract seed calcium carbonate sourced sea demanded plantation process obtaining calcium carbonate triggered destruction corals turn results environmental degradation sea beds coast sabah,False,1,1,0,0,0,0,0,0.81,0.01,0.11,0.02,0.02,0.03
3,2,0.81,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",corporate social responsibility csr program concrete sustainable surrounding conducted replanting cutting trees plantation resulting emergence insect pests damaging coconut plantation provided pesticides twice take responsibility coconut plantation damage andthe pesticide proposal village head urgently responded caused surrounding suffer great losses,False,1,0,0,1,0,0,0,0.06,0.01,0.81,0.04,0.01,0.07
118,0,0.81,"land, communities, hcv, complainants, local, complaint, customary, allegations, process, clearing",1 land acquired planted agropama obtained fraudulent means 2 last july iterpa local autarchy jurisdiction state par officially informed almost landoccupiedby agropalma fact owed sate par land title registered name information directed court acar small city state par complainants agropalma dispute land rights iterpa informed agropalma settled complainants land state federal land 3 agropalma legally owna single hectare claim certification granted,False,1,1,0,0,0,0,0,0.81,0.02,0.08,0.03,0.05,0.02
371,5,0.8,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",non compliant products enter wilmar supply chain supplier pundi lahan khatulistiwa,False,1,0,0,0,0,0,1,0.05,0.02,0.08,0.04,0.02,0.8
378,2,0.8,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",forest clearance involvement land dispute indofood agri resources,False,1,0,0,1,0,0,0,0.04,0.02,0.8,0.09,0.01,0.04
345,3,0.79,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deforestation value greenworld sdn bhd subsidiary bunga,False,1,0,0,0,1,0,0,0.02,0.11,0.05,0.79,0.01,0.02
342,3,0.79,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",eq indications deforestation inside concession rendi permata raya 2016 2022 gar source rpr deemed non compliant policy however gar sources palmaris raya mitra bumi sumber alam makmur sentosa linked rendi permata raya pr sourced ffb rpr,False,1,0,0,0,1,0,0,0.01,0.14,0.03,0.79,0.0,0.01
283,2,0.78,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",ran indo alam cleared least 244 hectares critical lowland forests within protected leuser ecosystem since government indonesia announced moratorium prohibiting clearing forests ran stated june field investigators uncovered evidence showing indo alam continued sell fruit nearby mills mdash time mill called teupin lada published supplier lists show gar issourcing teupin lada,False,1,0,0,1,0,0,0,0.04,0.03,0.78,0.1,0.01,0.04
363,3,0.78,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deforestation pipit mutiara indah subsidiary ql resources bhd,False,1,0,0,0,1,0,0,0.02,0.12,0.05,0.78,0.01,0.02
63,2,0.78,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",sri ganda dissapointed towards unico desa plantation regarding plan utilize area demarcated conservation area address water issues village,False,1,0,0,1,0,0,0,0.06,0.03,0.78,0.09,0.01,0.03
50,2,0.77,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",untreated wastewater disposed river stream,False,1,0,0,1,0,0,0,0.09,0.02,0.77,0.07,0.01,0.03
260,2,0.77,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",linkar borneo local ngo west kalimantan allegations ndpe violations hpi 1 gkm indications hotspots burnt area jul sep inside gkm concession2 gsk indications 37 91 ha deforestation inside gsk concession 2018 20193 krs indications exploitations plasma workers farmers4 pas indications exploitations plasma workers farmers land conflict,False,1,0,0,1,0,0,0,0.1,0.01,0.77,0.04,0.01,0.07
121,2,0.76,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",ptnubikajaya mill polluted river aek baba cannot use river bathing washing may 2012 fish breeder found thousands fish died dike located hamlet karang sari village sisumut along aek baba flood contaminated waste occurred village 2012,False,1,0,0,1,0,0,0,0.1,0.02,0.76,0.07,0.01,0.03
40,2,0.76,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",domestic wastewater treatment plant oleochemical equalization pool built concrete sludge oleochemical wastewater treatment plant never transported designated waste processing agency dispose liquid waste permit inconsistency volume hazardous waste transported designated waste processing agency sparring equipment yet installed wastewater treatment plant certified wastewater treatment operational responsible water pollution control officer onsite processing fresh fruit bunches non certified plantations,False,1,0,0,1,0,0,0,0.11,0.02,0.76,0.05,0.01,0.03
356,3,0.76,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deforestation pkpp plantation sdn bhd linked supplier lkpp corporation sdn bhd,False,1,0,0,0,1,0,0,0.02,0.12,0.06,0.76,0.01,0.03
27,2,0.75,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",illegally controlling kkpa primary member cooperative credit objects well violating kkpa agreement embezzling funds fraud development plantations violating agreement related sale farmers fruits disbursed distributed members illegal bailout funds,False,1,0,0,1,0,0,0,0.09,0.02,0.75,0.04,0.01,0.09
304,2,0.75,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",14 october 2021 gar received regarding investigation tempo mongabay indonesia betahita auriga nusantara stated area 3 500 hectares plantations outside padasa enam utama iup area kampar suspected continuation plantation permit area overlaps convertible production forest hpk protected forest area based forest area map hl according findings ground checks conducted september 22 2021 plantations partnership area mdash hpk hl areas mdash managed padasa enam utama primary cooperative credit members kkpa tiga koto village unit cooperative stated according number tax plantations observers partnership scheme frequently used cover many permit holder avoid accusations encroaching forest areas paying taxes added harvesting activities carried variety locations including plantations located protected forests according ground check least two trucks discovered picking transporting carrying crops protected forest area mills padasa enam utama koto kampar unit,False,1,0,0,1,0,0,0,0.05,0.02,0.75,0.07,0.01,0.09
12,2,0.75,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",failure carry corporate social responsibility regard empowerment building sustainable partnership,False,1,0,0,1,0,0,0,0.14,0.01,0.75,0.04,0.01,0.04
365,3,0.75,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deforestation rendi permata raya linked suppliers mitra bumi sumber alam makmur,False,1,0,0,0,1,0,0,0.02,0.12,0.07,0.75,0.01,0.03
360,3,0.74,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deforestation deru semangat sdn bhd linked supplier th plantations berhad thp,False,1,0,0,0,1,0,0,0.02,0.12,0.08,0.74,0.01,0.03
352,3,0.74,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deforestation aa sawit linked supplier jernih kemboja,False,1,0,0,0,1,0,0,0.02,0.12,0.08,0.74,0.01,0.03
349,3,0.74,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deforestation perkebunan nusantara 1 ptpn 1 tualang sawit subsidiary ptpn 1,False,1,0,0,0,1,0,0,0.02,0.13,0.07,0.74,0.01,0.03
358,3,0.73,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deforestation gerbang benua raya linked supplier abdi budi mulia abm,False,1,0,0,0,1,0,0,0.02,0.14,0.07,0.73,0.01,0.03
180,2,0.7,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",allegations peat clearance social conflict setia agrindo lestari sal partly owned first resources greenpeace final countdown 9 18,False,1,0,0,1,0,0,0,0.06,0.04,0.7,0.15,0.01,0.04
279,3,0.69,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",despite instructions president indonesia new governor aceh stop land clearing plantations despite active conflict local land rights april 2018 ran forest destruction inside concession managed laot bangko may 25 december 2017 total 13 hectares cleared inside concession clearing stopped several months resumed january 2018 four hectares cleared february 2018 fire hot spots recorded showing forests remain threat,False,1,0,0,0,1,0,0,0.04,0.13,0.11,0.69,0.01,0.03
375,5,0.69,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",public case released september 2018,False,1,0,0,0,0,0,1,0.05,0.02,0.18,0.05,0.01,0.69
327,3,0.69,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",sep 19th 2022 ran published titled carbon bomb scandals big brands driving climate disaster according new investigation exposes consumer goods still buying illegal protected wildlife reserve sumatra leuser ecosystem rawa singkil wildlife reserve among allegations shows receipt ffb came mr mahmudin illegal plantation inside rawa singkil wildlife reserve rwsr delivered runding putra persada mill supplier gar via broker called cv buana indah,False,1,0,0,0,1,0,0,0.04,0.07,0.16,0.69,0.01,0.03
208,3,0.69,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",gar found indication deforestation internal monitoring process flora nusa perdana part sumber tani agug sta central kalimantan,False,1,0,0,0,1,0,0,0.01,0.24,0.04,0.69,0.01,0.02
373,5,0.68,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",public case released september 2018,False,1,0,0,0,0,0,1,0.05,0.02,0.18,0.05,0.01,0.68
214,3,0.67,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",greenpeace final countdown allegations deforestation graha agro nusantara agriprima cipta persada agrinusa persada mulia number mighty earth rapid response reports deforestation allegations involving gama kpn,False,1,0,0,0,1,0,0,0.01,0.26,0.03,0.67,0.01,0.01
37,2,0.67,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",ownership control influence called non member declared respondents membership ownership control influence indonesian b subsidiary british virgin islands registered name c declared part respondents membership via 11 subsidiaries violated principles criteria deforestation peatland degradation using lands plantation fpic river pollution unilateral layoffs workers via b violated principles criteria deforestation peatland degradation using lands plantation fpic river pollution violating ndpe commitments principles criteria code conduct membership rules complainants control influence known non member declared respondents membership,False,1,0,0,1,0,0,0,0.2,0.02,0.67,0.04,0.02,0.05
329,3,0.67,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",customer line internal monitoring detected indications 160 ha deforestation inside anugerah niaga sawindo concession jan jul ans owned managed anugerah langkat makmur later detected indications recent deforestation peat clearance another alm groupi e sekar arum setyo abadi,False,1,0,0,0,1,0,0,0.01,0.26,0.03,0.67,0.01,0.01
230,2,0.66,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",allegations desa kembiri forestalestari dwikarya polluting jaman akar river,False,1,0,0,1,0,0,0,0.12,0.04,0.66,0.11,0.02,0.04
374,5,0.66,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",public case released september 2018,False,1,0,0,0,0,0,1,0.05,0.02,0.2,0.05,0.01,0.66
284,3,0.66,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",gar internal monitoring detected indications 8 ha deforestation perintis sawit andalan concession 16 31 mar psa owned managed andika permata sawit lestari,False,1,0,0,0,1,0,0,0.02,0.27,0.04,0.66,0.01,0.02
177,2,0.66,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",allegations planting along banks lake marsedan kartika prima cipta kpc west kalimantan,False,1,0,0,1,0,0,0,0.17,0.03,0.66,0.08,0.02,0.04
126,2,0.66,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",1 fpic related issues criteria 2 3 6 4 7 6 bas compensate land owned haji soleh hasibuan 25 hectares village labuhan jurung ujung batu julu 7700 rubber trees planted land 2 principle 2breach law 40 2007 perseroan terbatas corporate law 47 2012 corporate social environment responsibility lack corporate social responsibility csr 3 criteria 5 3pt bas polluted danau meluak,False,1,0,0,1,0,0,0,0.21,0.02,0.66,0.05,0.02,0.04
55,2,0.65,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",planted trees outside hgu respondents planted trees edge river resulted damage watershed never watered road traversed ffb cpo transport trucks affected health two villages due dust mills chimney emits black smoke causes air pollution polluting river water surrounding settlement caused liquid waste mills provide proper social assistance local,False,1,0,0,1,0,0,0,0.16,0.03,0.65,0.09,0.02,0.04
47,2,0.65,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",dischargedimmense quantities toxic chemicals hazardous waste impacted nearby mangrove ecosytem manchn guamuchal nature reserve local marine species issue raised health concerns local communities rely water source water food supply e g fish shellfish etc may poisoned toxic waste,False,1,0,0,1,0,0,0,0.15,0.03,0.65,0.09,0.02,0.04
168,2,0.65,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",control union certification cuc conducted incomplete assessments produced biased assessment reports failed consider aspects certification system required certification standards processing certification united plantations subsidiary sinar sawit sejati central kalimantan,False,1,0,0,1,0,0,0,0.07,0.02,0.65,0.07,0.02,0.17
132,2,0.64,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",raised following questions 1 gpb explain fact plantation expansion 22 000 ha new planting procedure requirement took effect january 2010 placing prior notice website comment 2 gpb active development mspo standards striving achieve certification standards 3 gpb plan start certification process malaysia 10 years joining basis complaint genting plantation annual reports 2010 2011 2012 indicates new plantings since 2010 http www gentingplantations com ar12 index htm however received npp notification request genting,False,1,0,0,1,0,0,0,0.17,0.02,0.64,0.05,0.02,0.1
52,2,0.64,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",allegations subsidiaries located central kalimantan operate plantations permits never force law employees involved payment bribes provincial officials central kalimantan,False,1,0,0,1,0,0,0,0.07,0.03,0.64,0.07,0.02,0.17
306,3,0.63,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",october ran field investigation team documented lowland rainforests illegally logged lands cleared make way plantations drone footage images show scale destruction continues unabated despite forests critical habitat areas sumatran orangutans elephants tigers vital water catchment areas local communities since beginning nia yulided ny reduced standing forests 1 624 1 411 hectares total 213 hectares forest loss small area month august alone 85 hectares forests destroyed,False,1,0,0,0,1,0,0,0.03,0.25,0.06,0.63,0.01,0.02
315,2,0.63,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",may june 2021 eyes forest eof published titled omnibus law automatic legalization illegal plantations eof investigation riau illegal plantations trade illegal fruit eof listed findings eof investigations involving 43 plantation management units located forest estates based ministerial decree number 903 menlhk setjen pla 2 12 2016 07 december 2016 forest estate riau province identified nine gar supplier namely tri bakti sarimas bukit payung mill gandaerah hendana inecda plantation peputra supra jaya ptpn v sekar bumi alam lestari surya agrolika reksa tasma puja indragiri hulu mill kampar mill tunggal perkasa plantation since publication conducted investigations engaged grievance handling case supplier lodged gar grievance tracker updated regularly order stakeholders follow progress,False,1,0,0,1,0,0,0,0.06,0.03,0.63,0.09,0.02,0.16
200,3,0.62,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deadly trade greenpeace ioi continues buy third party suppliers linked environmental destruction exploitation austindo nusantara jaya eagle high plantation rajawali goodhope carson cumberbatch korindo indofood tabung haji plantations mighty earth published rapid response 5 carrying deforestation palem segar lestari megakarya jaya raya kartika cipta pratama krida dharma kahuripan kapuasindo industry rimba karya rayatama jaya harapan rimba jaya persada kencana prima linked gar supply chain level kpi rj hrj kdk,False,1,0,0,0,1,0,0,0.04,0.07,0.21,0.62,0.01,0.05
184,2,0.62,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",request information forest heroes gar action regarding media reports contributing haze crisis provident agro tempirai resources waymusi agro indah,False,1,0,0,1,0,0,0,0.06,0.04,0.62,0.19,0.01,0.07
182,3,0.61,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deadly trade greenpeace said ioi continued buy third party suppliers linked environmental destruction exploitation including arrtu energie resources eagle high plantation rajawali ehp supplier gar nov greenpeace aer burning house dec mighty earth rapid response 22 indications 109 ha deforestation inside arrtu energie resources concession jul 14 nov 13,False,1,0,0,0,1,0,0,0.04,0.08,0.21,0.61,0.01,0.05
312,2,0.6,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",may june 2021 eyes forest eof published titled omnibus law automatic legalization illegal plantations eof investigation riau illegal plantations trade illegal fruit eof listed findings eof investigations involving 43 plantation management units located forest estates based ministerial decree number 903 menlhk setjen pla 2 12 2016 07 december 2016 forest estate riau province identified nine gar supplier namely tri bakti sarimas bukit payung mill gandaerah hendana inecda plantation peputra supra jaya ptpn v sekar bumi alam lestari surya agrolika reksa tasma puja indragiri hulu mill kampar mill tunggal perkasa plantation since publication conducted investigations engaged grievance handling case supplier lodged gar grievance tracker updated regularly order stakeholders follow progress,False,1,0,0,1,0,0,0,0.07,0.04,0.6,0.12,0.02,0.17
294,5,0.6,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",milieudefensie sdi legal case lodgedby several members butaw seeking challenge dismissal gvl employeddelaying tacticsto deny thecommunity members right heard well right fair fast trial actions gvl caused disproportionate costs tothe plaintiffs complainants looking gar major investor gvl intervenein timely manner promote protect ensure rights indigenous customary communities gvl workers,False,1,0,0,0,0,0,1,0.06,0.03,0.24,0.06,0.02,0.6
308,2,0.6,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",may june 2021 eyes forest eof published titled omnibus law automatic legalization illegal plantations eof investigation riau illegal plantations trade illegal fruit eof listed findings eof investigations involving 43 plantation management units located forest estates based ministerial decree number 903 menlhk setjen pla 2 12 2016 07 december 2016 forest estate riau province identified nine gar supplier namely tri bakti sarimas bukit payung mill gandaerah hendana inecda plantation peputra supra jaya ptpn v sekar bumi alam lestari surya agrolika reksa tasma puja indragiri hulu mill kampar mill tunggal perkasa plantation since publication conducted investigations engaged grievance handling case supplier lodged gar grievance tracker updated regularly order stakeholders follow progress,False,1,0,0,1,0,0,0,0.07,0.03,0.6,0.1,0.02,0.18
336,2,0.58,"forest, plantation, plantations, eof, mill, illegal, area, gar, investigations, supplier",november 2023 gecko project published article chasing shadows indications link first resources fr several namely ciliandry anky abadi caa fap agri fapa new borneo agri sulaidy among fr gar supply chain published,False,1,0,0,1,0,0,0,0.07,0.04,0.58,0.1,0.02,0.2
192,3,0.58,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",anugerah energitama ae concerning orangutans trapped concession gar internal monitoring detected potential hcs forest clerance global primatama mandiri nusantara agro sentosa east kalimantan since march 2016 gpm nas managed palma serasih,False,1,0,0,0,1,0,0,0.02,0.34,0.04,0.58,0.01,0.02
176,3,0.57,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",ran indo sawit perkasa isp caught destroying lowland rainforest singkil bengkung area,False,1,0,0,0,1,0,0,0.06,0.09,0.23,0.57,0.02,0.04
231,3,0.57,"gar, deforestation, ran, linked, chain, jaya, supply, sawit, plantation, leuser",deadly trade greenpeace said ioi continued buy third party suppliers linked environmental destruction exploitation austindo nusantara jaya eagle high plantation rajawali goodhope carson cumberbatch korindo indofood tabung haji plantations,False,1,0,0,0,1,0,0,0.04,0.08,0.24,0.57,0.01,0.06
81,5,0.56,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",golden veroleum liberia majority owned subsidiary gar withdrawn complaints upheld cp appeal complaint directed majority owner gar publicly endorsed withdrawal gvl,False,1,0,0,0,0,0,1,0.06,0.03,0.26,0.07,0.02,0.56
106,5,0.39,"ffb, cpo, park, bukit, national, contaminated, products, eof, tiger, tesso",allegations 1 coles labelling packs product contains either certified sustainable sustainable approved audits 2 coles ceases respond investigation requests official audit certificates 3 coles use close 1 000 contract manufacturers using would impossible certifications claims correct around 100 certified manufacturers australia undergone official audits majority manufacturers contracted coles 4 misleading corporate claims website,False,2,0,0,1,0,0,1,0.11,0.03,0.39,0.06,0.02,0.39
